File;Status;Steps;Status with cuts;Steps with cuts
./yes//pascal1.pas ; "n" ; 192 ; "n" ; 194
./yes//pascal2.pas ; "n" ; 237 ; "n" ; 237
./yes//pascal3.pas ; "n" ; 390 ; "n" ; 390
./yes//pascal4.pas ; "n" ; 381 ; "n" ; 383
./yes//pascal5.pas ; "n" ; 819 ; "n" ; 821
